data,valor_fechamento,criptomoeda,volume_compra,volume_venda,change,gain,loss,avg_gain,avg_loss,rs,rsi,ema_short,ema_long,macd,macd_signal,indicativo_macd,max_50,gradiente_ema_curto,gradiente_ema_longo,grad_n3,grad_n5,grad_n7,grad_n10,grad_n12,grad_n15,grad_n20
2025-09-06 01:30:00,204.27,SOLUSDT,10889.211,2221095.90783,,0.0,-0.0,,,,,204.27,204.27,0.0,0.0,Neutro,204.27,,,,,,,,,
2025-09-06 01:45:00,204.41,SOLUSDT,16284.707,3329214.07435,0.13999999999998636,0.13999999999998636,-0.0,,,,,204.305,204.2768292682927,0.028170731707319874,0.005634146341463975,Alta,204.41,0.03499999999996817,0.006829268292648294,,,,,,,
2025-09-06 02:00:00,203.87,SOLUSDT,8911.148,1820053.70694,-0.539999999999992,0.0,0.539999999999992,,,,,204.19625000000002,204.25698393813207,-0.06073393813204575,-0.007639470553237971,Baixa,204.41,-0.036874999999998395,-0.006508030933971678,-0.036874999999998395,,,,,,
2025-09-06 02:15:00,203.56,SOLUSDT,42721.597,8697956.0731,-0.3100000000000023,0.0,0.3100000000000023,,,,,204.03718750000002,204.2229847216378,-0.18579722163778456,-0.04327102077014729,Baixa,204.41,-0.08071875000001925,-0.016089116524734194,-0.13390624999998066,,,,,,
2025-09-06 02:30:00,203.58,SOLUSDT,14783.151,3010255.90915,0.020000000000010232,0.020000000000010232,-0.0,,,,,203.922890625,204.1916196132652,-0.2687289882651953,-0.0883626142691569,Baixa,204.41,-0.09620312499999328,-0.02106053201243464,-0.13667968750001785,-0.09620312499999328,,,,,
2025-09-06 02:45:00,204.31,SOLUSDT,14537.134,2965499.49987,0.7299999999999898,0.7299999999999898,-0.0,,,,,204.01966796875,204.19739426627666,-0.1777262975266467,-0.10623535092065486,Baixa,204.41,-0.08440234375000776,-0.022423432889892386,-0.008759765625010138,-0.08440234375000776,,,,,
2025-09-06 03:00:00,203.98,SOLUSDT,8536.578,1742691.3114,-0.3300000000000125,0.0,0.3300000000000125,,,,,204.00975097656251,204.1867896679217,-0.17703869135917216,-0.12039601900835832,Baixa,204.41,-0.03905175781251774,-0.016597899578195806,0.043430175781233114,-0.03905175781251774,-0.05802751813614527,,,,
2025-09-06 03:15:00,204.38,SOLUSDT,13625.023,2784045.02826,0.4000000000000057,0.4000000000000057,-0.0,,,,,204.1023132324219,204.1962145621694,-0.09390132974749577,-0.11509708115618582,Alta,204.41,0.021711181640636054,-0.005837026428065411,0.04132263183592289,0.021711181640636054,-0.03566349574495796,,,,
2025-09-06 03:30:00,204.21,SOLUSDT,10288.937,2100389.85635,-0.1699999999999875,0.0,0.1699999999999875,,,,,204.12923492431642,204.19688702255135,-0.06765209823493024,-0.10560808457193471,Alta,204.41,0.04953338623046896,0.0009355114465064542,0.05974197387692762,0.04953338623046896,0.0005738067626953561,,,,
2025-09-06 03:45:00,204.07,SOLUSDT,7218.743,1472456.90988,-0.14000000000001478,0.0,0.14000000000001478,,,,,204.1144261932373,204.19069741169517,-0.07627121845786178,-0.09974071134912013,Alta,204.41,0.03090003967284667,-0.0003296354533458822,0.006056480407707038,0.03090003967284667,0.025966069357741758,-0.018701429424868136,,,
2025-09-06 04:00:00,203.5,SOLUSDT,10868.541,2213379.35101,-0.5699999999999932,0.0,0.5699999999999932,,,,,203.960819644928,204.1570048550271,-0.1961852100991166,-0.11902961109911943,Baixa,204.41,-0.008574970245378328,-0.006508677626331195,-0.08420763969422136,-0.008574970245378328,0.01509955201830184,-0.016253344795925516,,,
2025-09-06 04:15:00,203.71,SOLUSDT,9071.004,1846088.12746,0.21000000000000796,0.21000000000000796,-0.0,,,,,203.898114733696,204.13519974014773,-0.23708500645173558,-0.14264069016964268,Baixa,204.41,-0.057681227684022965,-0.01619118115679107,-0.10815572977065512,-0.057681227684022965,-0.016086050271992162,-0.011144554051480625,-0.023680209163179814,,
2025-09-06 04:30:00,203.24,SOLUSDT,14347.732,2919518.66426,-0.46999999999999886,0.0,0.46999999999999886,,,,,203.73358605027198,204.09153146014052,-0.3579454098685346,-0.1857016341094211,Baixa,204.41,-0.10076092076301409,-0.026620879636900414,-0.11361679732801136,-0.10076092076301409,-0.05018953770397995,-0.0173281125083222,-0.0284070100192441,,
2025-09-06 04:45:00,203.23,SOLUSDT,6183.638,1257688.82671,-0.010000000000019327,0.0,0.010000000000019327,0.10714285714285714,0.18142857142857288,0.5905511811023575,37.12871287128695,203.60768953770398,204.0495055352556,-0.4418159975516289,-0.23692450679786267,Baixa,204.41,-0.12407069057227045,-0.034785714776585486,-0.14521259799599293,-0.12407069057227045,-0.08898143899228447,-0.03537487226002486,-0.032633928843091374,,
2025-09-06 05:00:00,203.27,SOLUSDT,18033.613,3664564.60483,0.040000000000020464,0.040000000000020464,-0.0,0.10234693877551167,0.1684693877551034,0.6075105996365877,37.79201205727219,203.52326715327797,204.01148087499922,-0.48821372172125166,-0.2871823497825405,Baixa,204.41,-0.11655301792922108,-0.037674216494800336,-0.10515944849704592,-0.11655301792922108,-0.10923607924420664,-0.06044024510411284,-0.04017474733162504,-0.042349343064909645,
2025-09-06 05:15:00,202.74,SOLUSDT,66740.35,13535323.9958,-0.5300000000000011,0.0,0.5300000000000011,0.0950364431486894,0.19429300291545323,0.4891398131822822,32.84713825070553,203.32745036495848,203.94945741768217,-0.6220070527236885,-0.3541472903707701,Baixa,204.41,-0.13516476344691306,-0.04515352300726362,-0.14011958637275496,-0.13516476344691306,-0.12594491657601858,-0.08489078988868386,-0.057770920638578735,-0.05084236444154248,
2025-09-06 05:30:00,202.37,SOLUSDT,24062.187,4874695.07498,-0.37000000000000455,0.0,0.37000000000000455,0.08824812578092588,0.2068435027072069,0.4266420004782249,29.90533016238203,203.08808777371885,203.87241071438058,-0.784322940661724,-0.4401824204289609,Baixa,204.41,-0.15712357258518891,-0.053828960909347225,-0.21758968977957074,-0.15712357258518891,-0.1417801160034459,-0.11466809241651842,-0.08480546320621134,-0.06095320190258463,
2025-09-06 05:45:00,202.26,SOLUSDT,19052.439,3854124.4286,-0.11000000000001364,0.0,0.11000000000001364,0.08194468822514546,0.19992610965669308,0.40987487010005014,29.071719681829904,202.88106583028915,203.79375653319127,-0.9126907029021254,-0.5346840769235938,Baixa,204.41,-0.18884267943888133,-0.06505681647475467,-0.2231922673346879,-0.18884267943888133,-0.165085087002559,-0.138395008706328,-0.10956563586619568,-0.07500061571266203,
2025-09-06 06:00:00,202.63,SOLUSDT,16861.414,3411681.478,0.37000000000000455,0.37000000000000455,-0.0,0.1025200676376354,0.18564567325264356,0.5522351576603498,35.57677165956747,202.81829937271687,203.73698792181608,-0.9186885490992154,-0.6114849713587182,Baixa,204.41,-0.185632009579156,-0.07046867908571305,-0.13489420050103085,-0.185632009579156,-0.16551024382335183,-0.1489477716812606,-0.12922842270384013,-0.0904647474987803,
2025-09-06 06:15:00,202.37,SOLUSDT,21521.0,4355043.22578,-0.2599999999999909,0.0,0.2599999999999909,0.0951972056635186,0.19095669659173978,0.49852771524974393,33.26783416659461,202.70622452953765,203.6703055841665,-0.9640810546288492,-0.6820041880127444,Baixa,204.41,-0.15122400718436305,-0.06937264595958602,-0.08742065037574805,-0.15122400718436305,-0.16288268286751653,-0.1507108287609509,-0.14066257576913968,-0.1076432034812275,-0.07787532849064181
2025-09-06 06:30:00,202.4,SOLUSDT,14702.701,2976429.30036,0.030000000000001137,0.030000000000001137,-0.0,0.09054026240183878,0.17731693254947264,0.5106126138098933,33.80169138943471,202.62966839715324,203.60833945810958,-0.9786710609563443,-0.7413375626014644,Baixa,204.41,-0.10916800538826375,-0.06515934615668227,-0.09431548778181237,-0.10916800538826375,-0.14975129786491917,-0.14982100035858112,-0.14405462413454495,-0.11962525975377396,-0.08514521817249426
2025-09-06 06:45:00,202.44,SOLUSDT,7280.985,1474019.0691,0.03999999999999204,0.03999999999999204,-0.0,0.08693024365884973,0.16465143736736745,0.5279652886654883,34.553487083898915,202.58225129786493,203.5513472894213,-0.9690959915563724,-0.786889248392446,Baixa,204.41,-0.07862600404119795,-0.06134669512466648,-0.06198661583635486,-0.07862600404119795,-0.11883133054155418,-0.1395627199659086,-0.1394570520169961,-0.12811180195819666,-0.09007319934365235
2025-09-06 07:00:00,202.84,SOLUSDT,12954.767,2623780.26237,0.4000000000000057,0.4000000000000057,-0.0,0.10929236911178944,0.1528906204125555,0.7148402486488586,41.68553013682114,202.64668847339868,203.51664742164465,-0.8699589482459658,-0.80350318836315,Baixa,204.41,-0.04671950303092329,-0.055963929508836587,0.008510038122703938,-0.04671950303092329,-0.0753734979061473,-0.12080840361079576,-0.12864873306868704,-0.12724456575436216,-0.09320715514683955
2025-09-06 07:15:00,202.98,SOLUSDT,11079.774,2247475.23818,0.13999999999998636,0.13999999999998636,-0.0,0.11148577131808922,0.14196986181165866,0.7852777335656598,43.986306376949976,202.730016355049,203.4904694986376,-0.7604531435885917,-0.7948931794082384,Alta,204.41,0.006460372726799733,-0.04513642075228178,0.0738825285920402,0.006460372726799733,-0.03286940914389151,-0.09272751482930522,-0.10829599036095422,-0.11832628145862333,-0.09533205808945723
2025-09-06 07:30:00,203.21,SOLUSDT,10556.264,2143709.09099,0.2300000000000182,0.2300000000000182,-0.0,0.11995107336679843,0.1318291573965402,0.9098978991877141,47.641180168568,202.85001226628674,203.47678805967965,-0.626775793392909,-0.7612697022051725,Alta,204.41,0.05884527954512803,-0.03239805876435882,0.10166189644402125,0.05884527954512803,0.005705085999214954,-0.05309109066743676,-0.08263807668679385,-0.10183399680825768,-0.09558175033400979
2025-09-06 07:45:00,203.03,SOLUSDT,7024.155,1426380.36411,-0.18000000000000682,0.0,0.18000000000000682,0.11138313955488426,0.13526993186821637,0.8234138807979642,45.15781575807798,202.89500919971505,203.45499352018308,-0.5599843204680326,-0.7210126258577446,Alta,204.41,0.08288395965883813,-0.02325669004413812,0.08249642233305449,0.08288395965883813,0.04124310021369047,-0.015894075576321692,-0.054793242829782915,-0.08408978332047315,-0.0920472150061483
2025-09-06 08:00:00,202.74,SOLUSDT,10692.434,2169786.60681,-0.28999999999999204,0.0,0.28999999999999204,0.10342720101524967,0.14632207959191465,0.7068461663728621,41.41241198525509,202.85625689978627,203.42011578749123,-0.5638588877049528,-0.6895818782271863,Alta,204.41,0.058412969744132834,-0.022853924676130555,0.003122316749779856,0.058412969744132834,0.05387875373169657,0.008473382711680086,-0.0272924845698895,-0.06529948034750174,-0.08753165185611397
2025-09-06 08:15:00,203.09,SOLUSDT,8829.547,1791825.77628,0.3499999999999943,0.3499999999999943,-0.0,0.12103954379987429,0.13587050247820645,0.8908448971055286,47.11358919333986,202.9146926748397,203.40401257834532,-0.48931990350561705,-0.6495294832828725,Alta,204.41,0.03755972730809199,-0.02295861127729084,0.00984173756232778,0.03755972730809199,0.05648049387020985,0.02503685521558,-0.0017805522386076093,-0.04602818168919464,-0.07898520505749733
2025-09-06 08:30:00,203.41,SOLUSDT,11706.989,2380775.09718,0.3199999999999932,0.3199999999999932,-0.0,0.13525100495702563,0.126165466586906,1.0720128781346145,51.73775170257258,203.03851950612977,203.40430464769432,-0.3657851415645439,-0.5927806149392069,Alta,204.41,0.03966979548107044,-0.019594776580852787,0.09113130317173633,0.03966979548107044,0.055396084688351215,0.043762489896537915,0.020500250156712956,-0.024333636266898565,-0.06645882860515732
2025-09-06 08:45:00,203.49,SOLUSDT,15392.693,3131372.02691,0.0800000000000125,0.0800000000000125,-0.0,0.13130450460295326,0.11715364754498414,1.1207888730270692,52.8477345049124,203.15138962959733,203.40848490878238,-0.2570952791850516,-0.5256435477883759,Alta,204.41,0.0695023466107971,-0.010882836259814548,0.11834847737883109,0.0695023466107971,0.0593149206591478,0.058503685604230346,0.03805875405109356,-0.00019665577160419903,-0.05091367032604583
2025-09-06 09:00:00,203.0,SOLUSDT,16821.034,3418899.3368,-0.4900000000000091,0.0,0.4900000000000091,0.12192561141702803,0.1437855298632002,0.8479685788481633,45.8865258075276,203.113542222198,203.38855881567105,-0.2750165934730546,-0.47551815692531163,Alta,204.41,0.07512675995808644,-0.005864161320352094,0.037511358034124254,0.07512675995808644,0.053057619065776766,0.06068079450618844,0.049418191412452205,0.01872750817129417,-0.03688638056407837
2025-09-06 09:15:00,202.94,SOLUSDT,10711.969,2176271.57397,-0.060000000000002274,0.0,0.060000000000002274,0.11321663917295459,0.13780084915868607,0.8215960922169553,45.10308820530242,203.0701566666485,203.36667789783343,-0.2965212311849257,-0.43971877177723445,Alta,204.41,0.038595069968589475,-0.009041519304724405,-0.040616481474421054,0.038595069968589475,0.04559678572791754,0.05146514133418985,0.05195000719570679,0.030492059699903148,-0.023194860611031085
2025-09-06 09:30:00,203.24,SOLUSDT,7032.754,1428190.24184,0.30000000000001137,0.30000000000001137,-0.0,0.12655830780345864,0.12795793136163705,0.9890618460045062,49.7250423857492,203.11261749998638,203.360498488183,-0.24788098819661286,-0.40135121506111016,Alta,204.41,0.006696302476433691,-0.012941932997167756,-0.00046236110580293114,0.006696302476433691,0.041251160724497166,0.04294734084913529,0.05009012777440291,0.03746725906064311,-0.010249528916920221
2025-09-06 09:45:00,202.69,SOLUSDT,10492.606,2129501.98371,-0.5500000000000114,0.0,0.5500000000000114,0.11751842867464016,0.1581037934072352,0.7432992349016101,42.63750135492723,203.0069631249898,203.327791244857,-0.32082811986720117,-0.38524659602232836,Alta,204.41,-0.02897777314268578,-0.018944765533890528,-0.03159677082935116,-0.02897777314268578,0.012277656257675209,0.028574142000495545,0.038634029397229416,0.0391808014383344,0.00013240218448707075
2025-09-06 10:00:00,202.68,SOLUSDT,7704.998,1561472.44793,-0.009999999999990905,0.0,0.009999999999990905,0.10912425519788015,0.14752495102100346,0.739700331656737,42.5188360430047,202.92522234374235,203.29619167193712,-0.370969328194775,-0.3823911424568177,Alta,204.41,-0.043983329857005884,-0.022362094044439663,-0.09369757812205821,-0.043983329857005884,-0.022488186378164878,0.014385151954913586,0.023993004565416615,0.034974886793041796,0.00891697081130216
2025-09-06 10:15:00,202.58,SOLUSDT,14949.691,3027759.28242,-0.09999999999999432,0.0,0.09999999999999432,0.10132966554088871,0.14413031166235996,0.7030420206005232,41.281542797905715,202.83891675780677,203.26125549281824,-0.4223387350114649,-0.39038066096774715,Baixa,204.41,-0.06498749739276503,-0.027515162627639676,-0.08402318359153062,-0.06498749739276503,-0.04918756835504686,-0.0024232572459281817,0.007872375801685958,0.025641879380496797,0.014276073973135833
2025-09-06 10:30:00,203.07,SOLUSDT,18544.736,3762059.04466,0.4899999999999807,0.4899999999999807,-0.0,0.1290918322879667,0.1338352894007628,0.964557500984721,49.097952108871496,202.89668756835508,203.2519259565832,-0.35523838822811626,-0.383352206419821,Alta,204.41,-0.05999062304457793,-0.02836808152384369,-0.014267387693640173,-0.05999062304457793,-0.04644424769486523,-0.017984109601125477,-0.0013334803864989934,0.015651052392513475,0.017415702096395144
2025-09-06 10:45:00,202.91,SOLUSDT,9587.657,1945776.15958,-0.1599999999999966,0.0,0.1599999999999966,0.1198709871245405,0.13570419730070807,0.8833255677340427,46.90243592863404,202.90001567626632,203.2352466416279,-0.3352309653615748,-0.3737279582081718,Alta,204.41,-0.024242967283412704,-0.022935492181226917,0.03054945922977206,-0.024242967283412704,-0.03965461434257568,-0.029957779170532415,-0.008692417982172946,0.0064615035800989476,0.01762192694823405
2025-09-06 11:00:00,202.84,SOLUSDT,4883.127,989943.08563,-0.06999999999999318,0.0,0.06999999999999318,0.1113087737585019,0.131011040350657,0.849613692560405,45.93465630027272,202.88501175719975,203.21596631764604,-0.3309545604462869,-0.36517327865579485,Alta,204.41,-0.0019322254625731337,-0.018645955977257034,-0.00583790557769771,-0.0019322254625731337,-0.03304453218550459,-0.03431681922638142,-0.018424907892221107,-0.0016270866006331244,0.016594264760049604
2025-09-06 11:15:00,202.42,SOLUSDT,44725.204,9055821.99465,-0.4200000000000159,0.0,0.4200000000000159,0.10335814706146605,0.15165310889703978,0.6815432127516613,40.530817619393225,202.76875881789982,203.177138692395,-0.4083798744951821,-0.3738145978236723,Baixa,204.41,-0.015199169096923825,-0.020419323978374888,-0.06562842918323426,-0.015199169096923825,-0.026211970567691062,-0.035631553813716306,-0.0301735760240658,-0.009747100664764547,0.012035924133948182
2025-09-06 11:30:00,202.17,SOLUSDT,27866.703,5630233.80567,-0.25,0.0,0.25,0.09597542227136134,0.1586778868329655,0.6048443433859894,37.68866095199334,202.61906911342487,203.1280099756928,-0.5089408622679343,-0.40083985071252476,Baixa,204.41,-0.0686493768227067,-0.03059399110137774,-0.13297132188747657,-0.0686493768227067,-0.03823040649719998,-0.04299639263301744,-0.04103053166838695,-0.020033539784286018,0.004036341596704785
2025-09-06 11:45:00,202.38,SOLUSDT,6970.575,1410754.26385,0.21000000000000796,0.21000000000000796,-0.0,0.10412003496626467,0.14734375205918224,0.7066470991212692,41.4055781939402,202.55930183506865,203.09152168419558,-0.5322198491269319,-0.4271158503954062,Baixa,204.41,-0.09473703261705001,-0.037540625681798695,-0.10472849141558997,-0.09473703261705001,-0.054476376301470314,-0.05052002174749203,-0.046122549100946396,-0.031935869123920636,-0.005549811471640923
2025-09-06 12:00:00,202.57,SOLUSDT,5431.471,1100153.47442,0.18999999999999773,0.18999999999999773,-0.0,0.11025431818295987,0.13681919834066922,0.8058395277864087,44.62409396776267,202.5619763763015,203.0660816020397,-0.5041052257382148,-0.44251372546396794,Baixa,204.41,-0.0855527744627604,-0.038538643941215076,-0.028546368561692227,-0.0855527744627604,-0.0696965679403839,-0.04887486479546303,-0.048691562175360595,-0.041041187557228055,-0.014045817250346803
2025-09-06 12:15:00,202.73,SOLUSDT,5362.473,1086583.07975,0.1599999999999966,0.1599999999999966,-0.0,0.11380758116989106,0.12704639845919283,0.8957954145110689,47.25169222661598,202.60398228222613,203.04968737754996,-0.44570509532383085,-0.4431519994359406,Baixa,204.41,-0.0386645808470659,-0.03168310033433783,0.022340223578727475,-0.0386645808470659,-0.062272425955281346,-0.04530766374811685,-0.04775993037277581,-0.04429874781078513,-0.02049864865204404
2025-09-06 12:30:00,202.42,SOLUSDT,9877.439,2000219.19875,-0.3100000000000023,0.0,0.3100000000000023,0.10567846822918456,0.14011451285496493,0.7542292805783385,42.99490887130115,202.5579867116696,203.0189709201085,-0.46098420843890153,-0.4467184412365328,Baixa,204.41,-0.0077484356353048406,-0.025991241781446253,-0.0019948323159461475,-0.0077484356353048406,-0.04884717660932877,-0.04481408114442211,-0.04340736036699374,-0.04392941800094644,-0.02552436242888428
2025-09-06 12:45:00,202.27,SOLUSDT,8893.237,1799497.78178,-0.14999999999997726,0.0,0.14999999999997726,0.09813000621281423,0.14082061907960866,0.696844019392781,41.06706399814804,202.48599003375222,202.98243575327393,-0.49644571952171646,-0.45666389689356957,Baixa,204.41,-0.015061326726481064,-0.026528254377466018,-0.05899612423693051,-0.015061326726481064,-0.03306395388555875,-0.049549954797709315,-0.04274782796755162,-0.04432206350070305,-0.0304289861073758
2025-09-06 13:00:00,202.14,SOLUSDT,8178.076,1653436.35593,-0.13000000000002387,0.0,0.13000000000002387,0.09112072005475606,0.14004771771678118,0.6506405212474059,39.41745721568196,202.39949252531414,202.94134132628494,-0.5418488009707971,-0.4737008777090151,Baixa,204.41,-0.04429599504485153,-0.0316732175785852,-0.07924709317776,-0.04429599504485153,-0.028905108271307066,-0.05087458731040704,-0.045487444402240326,-0.04587547619695586,-0.036566100482790284
2025-09-06 13:15:00,202.05,SOLUSDT,8557.952,1729702.68768,-0.08999999999997499,0.0,0.08999999999997499,0.08461209719370207,0.1364728807370093,0.6199920213947429,38.2713009204179,202.3121193939856,202.8978612615881,-0.5857418676025077,-0.4961090756877136,Baixa,204.41,-0.07422199628365053,-0.038128182574735235,-0.08693531988332572,-0.07422199628365053,-0.04230383120348545,-0.050716546543407535,-0.05183411477021562,-0.046004821433439834,-0.04234186859517346
2025-09-06 13:30:00,201.66,SOLUSDT,39510.858,7967712.92786,-0.3900000000000148,0.0,0.3900000000000148,0.0785683759655805,0.15458196068436683,0.5082635491084586,33.69858997181862,202.1490895454892,202.83747778541306,-0.688388239923853,-0.5345649085349415,Baixa,204.41,-0.09916649721273181,-0.044756076107681765,-0.1252014899124787,-0.09916649721273181,-0.07074573054546533,-0.0533252886954499,-0.058141320343386635,-0.05036968750364876,-0.04758534881480246
2025-09-06 13:45:00,202.33,SOLUSDT,18464.591,3730724.47118,0.6700000000000159,0.6700000000000159,-0.0,0.12081349196804017,0.14354039206405492,0.8416689562484067,45.70142497069279,202.1943171591169,202.81272277149046,-0.6184056123735502,-0.5513330493026632,Baixa,204.41,-0.08337487290958383,-0.044328950443870634,-0.05890111743434455,-0.08337487290958383,-0.07930929790910501,-0.05229699682461834,-0.057329766481324124,-0.05287547991344971,-0.04906307176147409
